PitchNo,Date,PAofInning,PitchofPA,Pitcher,PitcherThrows,Batter,BatterSide,Outs,Balls,Strikes,TaggedPitchType,PitchCall,RelSpeed,PlayResult,TaggedHitType
28,2026/7/4,9,6,伊藤光,Right,野田,Left,0,0,1,TwoSeamFastball,BallCalled,,Double,LineDrive
1,2026/7/4,10,1,白畑,Right,池田,Left,0,0,0,Slider,InPlay,,HitByPitch,
2,2026/7/4,11,1,白畑,Right,石松,Left,0,0,0,Fastball,StrikeCalled,,,
3,2026/7/4,11,2,白畑,Right,石松,Left,0,0,1,Fastball,BallCalled,,,
4,2026/7/4,11,3,白畑,Right,石松,Left,0,1,1,Slider,BallCalled,,,
5,2026/7/4,11,4,白畑,Right,石松,Left,0,2,1,Fastball,InPlay,,Double,FlyBall
6,2026/7/4,12,1,白畑,Right,新井,Left,0,0,0,Slider,BallCalled,,,
7,2026/7/4,12,2,白畑,Right,新井,Left,0,1,0,Fastball,BallCalled,,,
8,2026/7/4,12,3,白畑,Right,新井,Left,0,2,0,Fastball,InPlay,,Error,GroundBall
9,2026/7/4,13,1,白畑,Right,茨木,Left,0,0,0,Fastball,StrikeCalled,,,
10,2026/7/4,13,2,白畑,Right,茨木,Left,0,0,1,Fastball,StrikeCalled,,,
11,2026/7/4,13,3,白畑,Right,茨木,Left,0,0,2,Fastball,BallCalled,,,
12,2026/7/4,13,4,白畑,Right,茨木,Left,0,1,2,Fastball,StrikeCalled,,Strikeout,
13,2026/7/4,14,1,白畑,Right,荘川,Left,1,0,0,Fastball,BallCalled,,,
14,2026/7/4,14,2,白畑,Right,荘川,Left,1,1,0,Fastball,FoulBallFieldable,,,
15,2026/7/4,14,3,白畑,Right,荘川,Left,1,1,1,Fastball,InPlay,,Out,FlyBall
16,2026/7/4,15,1,白畑,Right,豊田,Right,2,0,0,Fastball,BallCalled,,,
17,2026/7/4,15,2,白畑,Right,豊田,Right,2,1,0,Fastball,StrikeSwinging,,,
18,2026/7/4,15,3,白畑,Right,豊田,Right,2,1,1,Slider,StrikeCalled,,,
19,2026/7/4,15,4,白畑,Right,豊田,Right,2,1,2,Slider,FoulBallFieldable,,,
