PitchNo,Date,PAofInning,PitchofPA,Pitcher,PitcherThrows,Batter,BatterSide,Outs,Balls,Strikes,TaggedPitchType,PitchCall,RelSpeed,PlayResult,TaggedHitType
64,2026/4/3,3,64,安田,Right,,Right,1,0,0,Fastball,StrikeSwinging,140,,
65,2026/4/3,3,65,安田,Right,,Right,1,0,1,Fastball,InPlay,140,Out,GroundBall
66,2026/4/3,4,66,安田,Right,,Right,2,0,0,Curveball,BallCalled,112,,
67,2026/4/3,4,67,安田,Right,,Right,2,1,0,Fastball,BallCalled,139,,
68,2026/4/3,4,68,安田,Right,,Right,2,2,0,TwoSeamFastball,InPlay,127,Out,GroundBall
69,2026/4/3,1,69,安田,Right,,Right,0,0,0,TwoSeamFastball,StrikeCalled,126,,
70,2026/4/3,1,70,安田,Right,,Right,0,0,1,Fastball,FoulBallFieldable,141,,
71,2026/4/3,1,71,安田,Right,,Right,0,0,2,Fastball,FoulBallFieldable,141,,
72,2026/4/3,1,72,安田,Right,,Right,0,0,2,Fastball,FoulBallFieldable,141,,
73,2026/4/3,1,73,安田,Right,,Right,0,0,2,Fastball,FoulBallFieldable,141,,
74,2026/4/3,1,74,安田,Right,,Right,0,0,2,Curveball,BallCalled,114,,
75,2026/4/3,1,75,安田,Right,,Right,0,1,2,TwoSeamFastball,FoulBallFieldable,128,,
76,2026/4/3,1,76,安田,Right,,Right,0,1,2,Fastball,InPlay,141,Single,LineDrive
77,2026/4/3,2,77,安田,Right,,Right,0,0,0,TwoSeamFastball,BallCalled,122,,
78,2026/4/3,2,78,安田,Right,,Right,0,1,0,TwoSeamFastball,InPlay,121,Triple,FlyBall
79,2026/4/3,3,79,安田,Right,,Right,0,0,0,Fastball,BallCalled,139,,
80,2026/4/3,3,80,安田,Right,,Right,0,1,0,Fastball,StrikeCalled,140,,
81,2026/4/3,3,81,安田,Right,,Right,0,1,1,TwoSeamFastball,InPlay,123,Single,LineDrive
82,2026/4/3,4,82,安田,Right,,Left,0,0,0,Fastball,BallCalled,139,,
83,2026/4/3,4,83,安田,Right,,Left,0,1,0,Fastball,BallCalled,137,,
84,2026/4/3,4,84,安田,Right,,Left,0,2,0,Fastball,BallCalled,136,,
85,2026/4/3,4,85,安田,Right,,Left,0,3,0,TwoSeamFastball,BallCalled,123,Walk,
86,2026/4/3,5,86,安田,Right,,Left,0,0,0,Slider,StrikeCalled,121,,
87,2026/4/3,5,87,安田,Right,,Left,0,0,1,TwoSeamFastball,BallCalled,124,,
88,2026/4/3,5,88,安田,Right,,Left,0,1,1,Fastball,StrikeSwinging,137,,
89,2026/4/3,5,89,安田,Right,,Left,0,1,2,Fastball,FoulBallFieldable,140,,
90,2026/4/3,5,90,安田,Right,,Left,0,1,2,Fastball,BallCalled,139,,
91,2026/4/3,5,91,安田,Right,,Left,0,2,2,Fastball,FoulBallFieldable,140,,
92,2026/4/3,5,92,安田,Right,,Left,0,2,2,TwoSeamFastball,FoulBallFieldable,126,,
93,2026/4/3,5,93,安田,Right,,Left,0,2,2,Fastball,FoulBallFieldable,142,,
94,2026/4/3,5,94,安田,Right,,Left,0,2,2,TwoSeamFastball,FoulBallNotFieldable,127,Out,Popup
95,2026/4/3,6,95,安田,Right,,Left,1,0,0,Fastball,FoulBallFieldable,140,,
96,2026/4/3,6,96,安田,Right,,Left,1,0,1,Fastball,StrikeCalled,142,,
97,2026/4/3,6,97,安田,Right,,Left,1,0,2,Fastball,StrikeSwinging,143,Strikeout,
98,2026/4/3,7,98,安田,Right,,Right,2,0,0,Curveball,BallCalled,113,,
99,2026/4/3,7,99,安田,Right,,Right,2,1,0,TwoSeamFastball,FoulBallFieldable,126,,
100,2026/4/3,7,100,安田,Right,,Right,2,1,1,TwoSeamFastball,InPlay,125,Single,LineDrive
101,2026/4/3,8,101,安田,Right,,Right,2,0,0,Fastball,StrikeSwinging,139,,
