PitchNo,Date,PAofInning,PitchofPA,Pitcher,PitcherThrows,Batter,BatterSide,Outs,Balls,Strikes,TaggedPitchType,PitchCall,RelSpeed,PlayResult,TaggedHitType
6,2026/7/23,2,4,鈴木心,Right,山元,Right,1,1,2,Fastball,InPlay,-,Out,Popup
7,2026/7/23,3,1,鈴木心,Right,西谷,Left,2,0,0,Fastball,FoulBallFieldable,132,,
8,2026/7/23,3,2,鈴木心,Right,西谷,Left,2,0,1,Fastball,BallCalled,133,,
9,2026/7/23,3,3,鈴木心,Right,西谷,Left,2,1,1,Slider,FoulBallFieldable,125,,
10,2026/7/23,3,4,鈴木心,Right,西谷,Left,2,1,2,Curveball,BallCalled,112,,
11,2026/7/23,3,5,鈴木心,Right,西谷,Left,2,2,2,Fastball,StrikeSwinging,129,Out,
1,2026/7/23,1,1,毛木,Left,長渡,Right,0,0,0,Curveball,StrikeCalled,89,,
2,2026/7/23,1,2,毛木,Left,長渡,Right,0,0,1,Fastball,InPlay,124,Out,Popup
3,2026/7/23,2,1,毛木,Left,高橋隆,Left,1,0,0,Curveball,BallCalled,101,,
4,2026/7/23,2,2,毛木,Left,高橋隆,Left,1,1,0,Curveball,InPlay,101,Single,GroundBall
5,2026/7/23,3,1,毛木,Left,三澤,Right,1,0,0,Fastball,StrikeCalled,125,,
6,2026/7/23,3,2,毛木,Left,三澤,Right,1,0,1,Curveball,BallCalled,108,,
7,2026/7/23,3,3,毛木,Left,三澤,Right,1,1,1,Fastball,BallCalled,115,,
8,2026/7/23,3,4,毛木,Left,三澤,Right,1,2,1,ChangeUp,StrikeCalled,110,,
9,2026/7/23,3,5,毛木,Left,三澤,Right,1,2,2,ChangeUp,InPlay,107,Out,FlyBall
10,2026/7/23,4,1,毛木,Left,片岡,Left,2,0,0,Fastball,StrikeCalled,124,,
11,2026/7/23,4,2,毛木,Left,片岡,Left,2,0,1,Fastball,BallCalled,118,,
12,2026/7/23,4,3,毛木,Left,片岡,Left,2,1,1,Curveball,StrikeCalled,102,,
13,2026/7/23,4,4,毛木,Left,片岡,Left,2,1,2,Fastball,BallCalled,119,,
14,2026/7/23,4,5,毛木,Left,片岡,Left,2,2,2,ChangeUp,InPlay,109,Out,GroundBall
1,2026/7/23,1,1,鈴木心,Right,箭原,Right,0,0,0,Fastball,StrikeCalled,125,,
2,2026/7/23,1,2,鈴木心,Right,箭原,Right,0,0,1,Fastball,FoulBallFieldable,133,,
3,2026/7/23,1,3,鈴木心,Right,箭原,Right,0,0,2,ChangeUp,BallCalled,116,,
4,2026/7/23,1,4,鈴木心,Right,箭原,Right,0,1,2,Fastball,InPlay,131,Out,FlyBall
5,2026/7/23,2,1,鈴木心,Right,舟橋,Right,1,0,0,Fastball,BallCalled,131,,
6,2026/7/23,2,2,鈴木心,Right,舟橋,Right,1,1,0,Fastball,StrikeSwinging,127,,
7,2026/7/23,2,3,鈴木心,Right,舟橋,Right,1,1,1,Fastball,BallCalled,128,,
8,2026/7/23,2,4,鈴木心,Right,舟橋,Right,1,2,1,ChangeUp,FoulBallFieldable,121,,
9,2026/7/23,2,5,鈴木心,Right,舟橋,Right,1,2,2,Fastball,BallCalled,127,,
10,2026/7/23,2,6,鈴木心,Right,舟橋,Right,1,3,2,Fastball,InPlay,124,Out,Popup
11,2026/7/23,3,1,鈴木心,Right,小室,Right,2,0,0,Fastball,InPlay,119,Out,FlyBall
1,2026/7/23,1,1,毛木,Left,大平,Right,0,0,0,Slider,BallCalled,108,,
2,2026/7/23,1,2,毛木,Left,大平,Right,0,1,0,Slider,BallCalled,114,,
